id,stationName,availableDocks,totalDocks,latitude,longitude,statusValue,statusKey,status,availableBikes,stAddress1,stAddress2,city,postalCode,location,altitude,testStation,lastCommunicationTime,kioskType,landMark,is_renting
325,Clark St & Winnemac Ave (Temp),18,19,41.973255,-87.6697,In Service,1,IN_SERVICE,1,Clark St & Winnemac Ave (Temp),,Chicago,60640,,,False,2019-02-02 08:48:14,K3_FULL,13392,True
id,stationName,availableDocks,totalDocks,latitude,longitude,statusValue,statusKey,status,availableBikes,stAddress1,stAddress2,city,postalCode,location,altitude,testStation,lastCommunicationTime,kioskType,landMark,is_renting
61,Wood St & Milwaukee Ave,15,19,41.907655,-87.672552,In Service,1,IN_SERVICE,4,Wood St & Milwaukee Ave,,Chicago,60622,1416 N Wood St,,False,2019-02-02 08:51:28,K3_FULL,13221,True
id,stationName,availableDocks,totalDocks,latitude,longitude,statusValue,statusKey,status,availableBikes,stAddress1,stAddress2,city,postalCode,location,altitude,testStation,lastCommunicationTime,kioskType,landMark,is_renting
47,State St & Kinzie St,28,30,41.889187,-87.627754,In Service,1,IN_SERVICE,2,State St & Kinzie St,,Chicago,60654,5 E Kinzie St,,False,2019-02-02 08:47:28,K3_FULL,13050,True
id,stationName,availableDocks,totalDocks,latitude,longitude,statusValue,statusKey,status,availableBikes,stAddress1,stAddress2,city,postalCode,location,altitude,testStation,lastCommunicationTime,kioskType,landMark,is_renting
44,State St & Randolph St,3,27,41.8847302006,-87.6277335692,In Service,1,IN_SERVICE,24,State St & Randolph St,,Chicago,60601,,,False,2019-02-02 08:51:05,K3_FULL,13002,True
152,Lincoln Ave & Diversey Pkwy,10,15,41.932225,-87.658617,In Service,1,IN_SERVICE,5,Lincoln Ave & Diversey Pkwy,,Chicago ,60614,,,False,2019-02-02 08:50:21,K3_FULL,13226,True
256,Broadway & Sheridan Rd,2,15,41.952833,-87.649993,In Service,1,IN_SERVICE,13,Broadway & Sheridan Rd,,Chicago,60613,,,False,2019-02-02 08:52:27,K3_FULL,13323,True
597,Chicago Ave & Washington St,2,15,42.032562,-87.679101,In Service,1,IN_SERVICE,12,Chicago Ave & Washington St,,Evanston,,,,False,2019-02-02 08:52:54,K3_FULL,E002,True
id,stationName,availableDocks,totalDocks,latitude,longitude,statusValue,statusKey,status,availableBikes,stAddress1,stAddress2,city,postalCode,location,altitude,testStation,lastCommunicationTime,kioskType,landMark,is_renting
257,Lincoln Ave & Waveland Ave,13,15,41.948797,-87.675278,In Service,1,IN_SERVICE,2,Lincoln Ave & Waveland Ave,,Chicago,60613,,,False,2019-02-02 08:54:57,K3_FULL,13253,True
299,Halsted St & Roscoe St,7,15,41.94367,-87.64895,In Service,1,IN_SERVICE,8,Halsted St & Roscoe St,,Chicago,60657,,,False,2019-02-02 08:51:29,K3_FULL,13127,True
id,stationName,availableDocks,totalDocks,latitude,longitude,statusValue,statusKey,status,availableBikes,stAddress1,stAddress2,city,postalCode,location,altitude,testStation,lastCommunicationTime,kioskType,landMark,is_renting
339,Emerald Ave & 31st St,4,11,41.838198,-87.645143,In Service,1,IN_SERVICE,7,Emerald Ave & 31st St,,Chicago,60616,,,False,2019-02-02 08:53:50,K3_FULL,13404,True
id,stationName,availableDocks,totalDocks,latitude,longitude,statusValue,statusKey,status,availableBikes,stAddress1,stAddress2,city,postalCode,location,altitude,testStation,lastCommunicationTime,kioskType,landMark,is_renting
295,Broadway & Argyle St,15,19,41.973815,-87.65966,In Service,1,IN_SERVICE,4,Broadway & Argyle St,,Chicago,60640,,,False,2019-02-02 08:53:26,K3_FULL,13108,True
id,stationName,availableDocks,totalDocks,latitude,longitude,statusValue,statusKey,status,availableBikes,stAddress1,stAddress2,city,postalCode,location,altitude,testStation,lastCommunicationTime,kioskType,landMark,is_renting
87,Racine Ave & Fullerton Ave,14,19,41.92556258,-87.65840426,In Service,1,IN_SERVICE,5,Racine Ave & Fullerton Ave,,Chicago,60614,2411 N Racine Ave,,False,2019-02-02 08:53:58,K3_FULL,13189,True
181,LaSalle St & Illinois St,27,31,41.890762,-87.631697,In Service,1,IN_SERVICE,4,LaSalle St & Illinois St,,Chicago,60654,On Street,,False,2019-02-02 08:55:48,K3_FULL,13430,True
310,Damen Ave & Charleston St,5,11,41.920082,-87.677855,In Service,1,IN_SERVICE,5,Damen Ave & Charleston St,,Chicago,60647,,,False,2019-02-02 08:55:28,K3_FULL,13288,True
id,stationName,availableDocks,totalDocks,latitude,longitude,statusValue,statusKey,status,availableBikes,stAddress1,stAddress2,city,postalCode,location,altitude,testStation,lastCommunicationTime,kioskType,landMark,is_renting
77,Clinton St & Madison St,5,31,41.882242,-87.641066,In Service,1,IN_SERVICE,25,Clinton St & Madison St,,Chicago,60661,5 N Clinton St,,False,2019-02-02 08:54:41,K3_FULL,13301,True
id,stationName,availableDocks,totalDocks,latitude,longitude,statusValue,statusKey,status,availableBikes,stAddress1,stAddress2,city,postalCode,location,altitude,testStation,lastCommunicationTime,kioskType,landMark,is_renting
236,Sedgwick St & Schiller St,9,15,41.907626,-87.638566,In Service,1,IN_SERVICE,6,Sedgwick St & Schiller St,,Chicago,60610,,,False,2019-02-02 08:57:08,K3_FULL,13410,True
625,Chicago Ave & Dempster St,7,15,42.041691,-87.680687,In Service,1,IN_SERVICE,8,Chicago Ave & Dempster St,1312 Chicago Ave,Evanston,60201,,,False,2019-02-02 08:56:02,K3_FULL,E011,True
id,stationName,availableDocks,totalDocks,latitude,longitude,statusValue,statusKey,status,availableBikes,stAddress1,stAddress2,city,postalCode,location,altitude,testStation,lastCommunicationTime,kioskType,landMark,is_renting
133,Kingsbury St & Kinzie St,16,31,41.88917683258,-87.6385057718,In Service,1,IN_SERVICE,14,Kingsbury St & Kinzie St,,Chicago,60654,,,False,2019-02-02 08:57:59,K3_FULL,15532,True
id,stationName,availableDocks,totalDocks,latitude,longitude,statusValue,statusKey,status,availableBikes,stAddress1,stAddress2,city,postalCode,location,altitude,testStation,lastCommunicationTime,kioskType,landMark,is_renting
314,Ravenswood Ave & Berteau Ave,10,15,41.957921,-87.673567,In Service,1,IN_SERVICE,5,Ravenswood Ave & Berteau Ave,,Chicago,60613,,,False,2019-02-02 08:59:07,K3_FULL,13251,True
id,stationName,availableDocks,totalDocks,latitude,longitude,statusValue,statusKey,status,availableBikes,stAddress1,stAddress2,city,postalCode,location,altitude,testStation,lastCommunicationTime,kioskType,landMark,is_renting
140,Dearborn Pkwy & Delaware Pl,10,19,41.898969,-87.629912,In Service,1,IN_SERVICE,9,Dearborn Pkwy & Delaware Pl,,Chicago ,60610,,,False,2019-02-02 09:00:22,K3_FULL,13173,True
182,Wells St & Elm St,11,22,41.903222,-87.634324,In Service,1,IN_SERVICE,11,Wells St & Elm St,,Chicago,60610,,,False,2019-02-02 08:56:47,K3_FULL,15522,True
id,stationName,availableDocks,totalDocks,latitude,longitude,statusValue,statusKey,status,availableBikes,stAddress1,stAddress2,city,postalCode,location,altitude,testStation,lastCommunicationTime,kioskType,landMark,is_renting
498,California Ave & Fletcher St,16,19,41.93842879148,-87.698007756,In Service,1,IN_SERVICE,3,California Ave & Fletcher St,,Chicago,60618,,,False,2019-02-02 09:01:46,K3_FULL,15642,True
id,stationName,availableDocks,totalDocks,latitude,longitude,statusValue,statusKey,status,availableBikes,stAddress1,stAddress2,city,postalCode,location,altitude,testStation,lastCommunicationTime,kioskType,landMark,is_renting
94,Clark St & Armitage Ave,16,31,41.918306,-87.636282,In Service,1,IN_SERVICE,15,Clark St & Armitage Ave,,Chicago,60614,,,False,2019-02-02 09:00:21,K3_FULL,13146,True
id,stationName,availableDocks,totalDocks,latitude,longitude,statusValue,statusKey,status,availableBikes,stAddress1,stAddress2,city,postalCode,location,altitude,testStation,lastCommunicationTime,kioskType,landMark,is_renting
100,Orleans St & Merchandise Mart Plaza,30,35,41.888243,-87.63639,In Service,1,IN_SERVICE,5,Orleans St & Merchandise Mart Plaza,,Chicago,60654,333 N Orleans St,,False,2019-02-02 09:01:35,K3_FULL,13013,True
311,Leavitt St & Lawrence Ave,17,19,41.968885,-87.684001,In Service,1,IN_SERVICE,2,Leavitt St & Lawrence Ave,,Chicago,60625,,,False,2019-02-02 09:02:59,K3_FULL,13237,True
id,stationName,availableDocks,totalDocks,latitude,longitude,statusValue,statusKey,status,availableBikes,stAddress1,stAddress2,city,postalCode,location,altitude,testStation,lastCommunicationTime,kioskType,landMark,is_renting
210,Ashland Ave & Division St,11,27,41.90345,-87.667747,In Service,1,IN_SERVICE,16,Ashland Ave & Division St,,Chicago,60622,,,False,2019-02-02 09:01:35,K3_FULL,13061,True
255,Indiana Ave & Roosevelt Rd,11,39,41.867888,-87.623041,In Service,1,IN_SERVICE,28,Indiana Ave & Roosevelt Rd,,Chicago,60605,,,False,2019-02-02 08:59:44,K3_FULL,13309,True
256,Broadway & Sheridan Rd,3,15,41.952833,-87.649993,In Service,1,IN_SERVICE,12,Broadway & Sheridan Rd,,Chicago,60613,,,False,2019-02-02 09:01:23,K3_FULL,13323,True
316,Damen Ave & Sunnyside Ave,17,19,41.96325,-87.679258,In Service,1,IN_SERVICE,2,Damen Ave & Sunnyside Ave,,Chicago,60625,,,False,2019-02-02 09:00:40,K3_FULL,13315,True
id,stationName,availableDocks,totalDocks,latitude,longitude,statusValue,statusKey,status,availableBikes,stAddress1,stAddress2,city,postalCode,location,altitude,testStation,lastCommunicationTime,kioskType,landMark,is_renting
300,Broadway & Barry Ave,1,19,41.937725,-87.644095,In Service,1,IN_SERVICE,18,Broadway & Barry Ave,,Chicago,60657,,,False,2019-02-02 09:00:52,K3_FULL,13137,True
id,stationName,availableDocks,totalDocks,latitude,longitude,statusValue,statusKey,status,availableBikes,stAddress1,stAddress2,city,postalCode,location,altitude,testStation,lastCommunicationTime,kioskType,landMark,is_renting
340,Clark St & Wrightwood Ave,8,15,41.929546,-87.643118,In Service,1,IN_SERVICE,7,Clark St & Wrightwood Ave,,Chicago,60614,,,False,2019-02-02 09:01:25,K3_FULL,13209,True
461,Broadway & Ridge Ave,4,15,41.9840446107,-87.6602738295,In Service,1,IN_SERVICE,11,Broadway & Ridge Ave,,Chicago,60660,,,False,2019-02-02 09:01:19,K3_FULL,15578,True
id,stationName,availableDocks,totalDocks,latitude,longitude,statusValue,statusKey,status,availableBikes,stAddress1,stAddress2,city,postalCode,location,altitude,testStation,lastCommunicationTime,kioskType,landMark,is_renting
134,Peoria St & Jackson Blvd,7,19,41.877749,-87.649633,In Service,1,IN_SERVICE,12,Peoria St & Jackson Blvd,,Chicago,60607,,,False,2019-02-02 09:03:21,K3_FULL,13158,True
304,Broadway & Waveland Ave,3,15,41.949074,-87.648636,In Service,1,IN_SERVICE,12,Broadway & Waveland Ave,,Chicago,60613,,,False,2019-02-02 09:02:08,K3_FULL,13325,True
id,stationName,availableDocks,totalDocks,latitude,longitude,statusValue,statusKey,status,availableBikes,stAddress1,stAddress2,city,postalCode,location,altitude,testStation,lastCommunicationTime,kioskType,landMark,is_renting
72,Wabash Ave & 16th St,16,39,41.860384,-87.625813,In Service,1,IN_SERVICE,22,Wabash Ave & 16th St,,Chicago,60605,1590 S Wabash Ave,,False,2019-02-02 09:04:01,K3_FULL,13148,True
130,Damen Ave & Division St,4,19,41.903266,-87.678435,In Service,1,IN_SERVICE,15,Damen Ave & Division St,,Chicago ,60622,,,False,2019-02-02 09:04:04,K3_FULL,13136,True
461,Broadway & Ridge Ave,3,15,41.9840446107,-87.6602738295,In Service,1,IN_SERVICE,12,Broadway & Ridge Ave,,Chicago,60660,,,False,2019-02-02 09:05:53,K3_FULL,15578,True
id,stationName,availableDocks,totalDocks,latitude,longitude,statusValue,statusKey,status,availableBikes,stAddress1,stAddress2,city,postalCode,location,altitude,testStation,lastCommunicationTime,kioskType,landMark,is_renting
461,Broadway & Ridge Ave,4,15,41.9840446107,-87.6602738295,In Service,1,IN_SERVICE,11,Broadway & Ridge Ave,,Chicago,60660,,,False,2019-02-02 09:05:53,K3_FULL,15578,True
id,stationName,availableDocks,totalDocks,latitude,longitude,statusValue,statusKey,status,availableBikes,stAddress1,stAddress2,city,postalCode,location,altitude,testStation,lastCommunicationTime,kioskType,landMark,is_renting
134,Peoria St & Jackson Blvd,6,19,41.877749,-87.649633,In Service,1,IN_SERVICE,13,Peoria St & Jackson Blvd,,Chicago,60607,,,False,2019-02-02 09:03:21,K3_FULL,13158,True
320,Loomis St & Lexington St,7,19,41.872187,-87.661501,In Service,1,IN_SERVICE,12,Loomis St & Lexington St,,Chicago,60607,,,False,2019-02-02 09:03:46,K3_FULL,13332,True
461,Broadway & Ridge Ave,3,15,41.9840446107,-87.6602738295,In Service,1,IN_SERVICE,12,Broadway & Ridge Ave,,Chicago,60660,,,False,2019-02-02 09:05:53,K3_FULL,15578,True
490,Troy St & Elston Ave,7,15,41.94524356848,-87.7066499009,In Service,1,IN_SERVICE,8,Troy St & Elston Ave,,Chicago,60618,,,False,2019-02-02 09:05:54,K3_FULL,15631,True
id,stationName,availableDocks,totalDocks,latitude,longitude,statusValue,statusKey,status,availableBikes,stAddress1,stAddress2,city,postalCode,location,altitude,testStation,lastCommunicationTime,kioskType,landMark,is_renting
134,Peoria St & Jackson Blvd,7,19,41.877749,-87.649633,In Service,1,IN_SERVICE,12,Peoria St & Jackson Blvd,,Chicago,60607,,,False,2019-02-02 09:07:50,K3_FULL,13158,True
197,Michigan Ave & Madison St,12,19,41.882134,-87.625125,In Service,1,IN_SERVICE,7,Michigan Ave & Madison St,,Chicago,60602,,,False,2019-02-02 09:03:48,K3_FULL,13036,True
340,Clark St & Wrightwood Ave,9,15,41.929546,-87.643118,In Service,1,IN_SERVICE,6,Clark St & Wrightwood Ave,,Chicago,60614,,,False,2019-02-02 09:06:00,K3_FULL,13209,True
461,Broadway & Ridge Ave,4,15,41.9840446107,-87.6602738295,In Service,1,IN_SERVICE,11,Broadway & Ridge Ave,,Chicago,60660,,,False,2019-02-02 09:05:53,K3_FULL,15578,True
465,Marine Dr & Ainslie St,13,23,41.9716,-87.650154,In Service,1,IN_SERVICE,10,Marine Dr & Ainslie St,,Chicago,60640,,,False,2019-02-02 09:05:00,K3_FULL,15582,True
id,stationName,availableDocks,totalDocks,latitude,longitude,statusValue,statusKey,status,availableBikes,stAddress1,stAddress2,city,postalCode,location,altitude,testStation,lastCommunicationTime,kioskType,landMark,is_renting
227,Southport Ave & Waveland Ave,9,23,41.94815,-87.66394,In Service,1,IN_SERVICE,14,Southport Ave & Waveland Ave,,Chicago,60613,,,False,2019-02-02 09:05:27,K3_FULL,13235,True
461,Broadway & Ridge Ave,3,15,41.9840446107,-87.6602738295,In Service,1,IN_SERVICE,12,Broadway & Ridge Ave,,Chicago,60660,,,False,2019-02-02 09:05:53,K3_FULL,15578,True
id,stationName,availableDocks,totalDocks,latitude,longitude,statusValue,statusKey,status,availableBikes,stAddress1,stAddress2,city,postalCode,location,altitude,testStation,lastCommunicationTime,kioskType,landMark,is_renting
60,Dayton St & North Ave,12,19,41.9105780349,-87.6494219288,In Service,1,IN_SERVICE,7,Dayton St & North Ave,,Chicago,60642,1575 N Dayton St,,False,2019-02-02 09:04:48,K3_FULL,13058,True
461,Broadway & Ridge Ave,4,15,41.9840446107,-87.6602738295,In Service,1,IN_SERVICE,11,Broadway & Ridge Ave,,Chicago,60660,,,False,2019-02-02 09:05:53,K3_FULL,15578,True
id,stationName,availableDocks,totalDocks,latitude,longitude,statusValue,statusKey,status,availableBikes,stAddress1,stAddress2,city,postalCode,location,altitude,testStation,lastCommunicationTime,kioskType,landMark,is_renting
110,Dearborn St & Erie St,6,27,41.893992,-87.629318,In Service,1,IN_SERVICE,21,Dearborn St & Erie St,"
",Chicago,60654,,,False,2019-02-02 09:05:27,K3_FULL,13045,True
199,Wabash Ave & Grand Ave,17,31,41.891466,-87.626761,In Service,1,IN_SERVICE,14,Wabash Ave & Grand Ave,,Chicago,60611,,,False,2019-02-02 09:08:54,K3_FULL,13004,True
287,Franklin St & Monroe St,15,27,41.880317,-87.635185,In Service,1,IN_SERVICE,12,Franklin St & Monroe St,,Chicago,60606,,,False,2019-02-02 09:05:14,K3_FULL,13057,True
461,Broadway & Ridge Ave,3,15,41.9840446107,-87.6602738295,In Service,1,IN_SERVICE,12,Broadway & Ridge Ave,,Chicago,60660,,,False,2019-02-02 09:05:53,K3_FULL,15578,True
id,stationName,availableDocks,totalDocks,latitude,longitude,statusValue,statusKey,status,availableBikes,stAddress1,stAddress2,city,postalCode,location,altitude,testStation,lastCommunicationTime,kioskType,landMark,is_renting
461,Broadway & Ridge Ave,4,15,41.9840446107,-87.6602738295,In Service,1,IN_SERVICE,11,Broadway & Ridge Ave,,Chicago,60660,,,False,2019-02-02 09:05:53,K3_FULL,15578,True
id,stationName,availableDocks,totalDocks,latitude,longitude,statusValue,statusKey,status,availableBikes,stAddress1,stAddress2,city,postalCode,location,altitude,testStation,lastCommunicationTime,kioskType,landMark,is_renting
145,Mies van der Rohe Way & Chestnut St,2,19,41.8985866514,-87.6219152258,In Service,1,IN_SERVICE,17,Mies van der Rohe Way & Chestnut St,,Chicago,60611,,,False,2019-02-02 09:07:04,K3_FULL,15529,True
195,Columbus Dr & Randolph St,31,54,41.884728,-87.619521,In Service,1,IN_SERVICE,22,Columbus Dr & Randolph St,,Chicago,60601,,,False,2019-02-02 09:07:01,K3_FULL,13263,True
461,Broadway & Ridge Ave,3,15,41.9840446107,-87.6602738295,In Service,1,IN_SERVICE,12,Broadway & Ridge Ave,,Chicago,60660,,,False,2019-02-02 09:10:24,K3_FULL,15578,True
id,stationName,availableDocks,totalDocks,latitude,longitude,statusValue,statusKey,status,availableBikes,stAddress1,stAddress2,city,postalCode,location,altitude,testStation,lastCommunicationTime,kioskType,landMark,is_renting
301,Clark St & Schiller St,12,19,41.907993,-87.631501,In Service,1,IN_SERVICE,7,Clark St & Schiller St,,Chicago,60610,,,False,2019-02-02 09:11:28,K3_FULL,13200,True
622,California Ave & Cortez St,11,15,41.900363,-87.696704,In Service,1,IN_SERVICE,4,California Ave & Cortez St,,Chicago,60622,,,False,2019-02-02 09:08:49,K3_FULL,17660,True
id,stationName,availableDocks,totalDocks,latitude,longitude,statusValue,statusKey,status,availableBikes,stAddress1,stAddress2,city,postalCode,location,altitude,testStation,lastCommunicationTime,kioskType,landMark,is_renting
52,Michigan Ave & Lake St,29,35,41.886024,-87.624117,In Service,1,IN_SERVICE,5,Michigan Ave & Lake St,,Chicago,60601,203 N Michigan Ave,,False,2019-02-02 09:08:33,K3_FULL,13043,True
84,Milwaukee Ave & Grand Ave,12,19,41.891578,-87.648384,In Service,1,IN_SERVICE,7,Milwaukee Ave & Grand Ave,,Chicago,60654,500 N Milwaukee Ave.,,False,2019-02-02 09:12:24,K3_FULL,13033,True
259,California Ave & Francis Pl,10,15,41.918121,-87.696972,In Service,1,IN_SERVICE,5,California Ave & Francis Pl,,Chicago,60647,,,False,2019-02-02 09:12:25,K3_FULL,13259,True
id,stationName,availableDocks,totalDocks,latitude,longitude,statusValue,statusKey,status,availableBikes,stAddress1,stAddress2,city,postalCode,location,altitude,testStation,lastCommunicationTime,kioskType,landMark,is_renting
18,Wacker Dr & Washington St,13,19,41.883132,-87.637321,In Service,1,IN_SERVICE,6,Wacker Dr & Washington St,,Chicago,60606,,,False,2019-02-02 09:13:09,K3_FULL,15536,True
253,Winthrop Ave & Lawrence Ave,13,15,41.968812,-87.657659,In Service,1,IN_SERVICE,2,Winthrop Ave & Lawrence Ave,,Chicago,60640,,,False,2019-02-02 09:12:52,K3_FULL,13104,True
414,Canal St & Taylor St,7,15,41.870257,-87.639474,In Service,1,IN_SERVICE,8,Canal St & Taylor St,990 S Canal St,Chicago,60607,,,False,2019-02-02 09:13:42,K3_FULL,15550,True
id,stationName,availableDocks,totalDocks,latitude,longitude,statusValue,statusKey,status,availableBikes,stAddress1,stAddress2,city,postalCode,location,altitude,testStation,lastCommunicationTime,kioskType,landMark,is_renting
106,State St & Pearson St,19,27,41.897448,-87.628722,In Service,1,IN_SERVICE,8,State St & Pearson St,,Chicago,60610,,,False,2019-02-02 09:12:43,K3_FULL,13014,True
342,Wolcott Ave & Polk St,10,23,41.871262,-87.673688,In Service,1,IN_SERVICE,13,Wolcott Ave & Polk St,,Chicago,60612,,,False,2019-02-02 09:11:00,K3_FULL,13284,True
id,stationName,availableDocks,totalDocks,latitude,longitude,statusValue,statusKey,status,availableBikes,stAddress1,stAddress2,city,postalCode,location,altitude,testStation,lastCommunicationTime,kioskType,landMark,is_renting
14,Morgan St & 18th St,13,15,41.858086,-87.651073,In Service,1,IN_SERVICE,2,Morgan St & 18th St,,Chicago,60608,962 W. 18th St,,False,2019-02-02 09:13:30,K3_FULL,13163,True
158,Milwaukee Ave & Wabansia Ave,13,15,41.912616,-87.681391,In Service,1,IN_SERVICE,2,Milwaukee Ave & Wabansia Ave,,Chicago ,60647,,,False,2019-02-02 09:13:23,K3_FULL,13243,True
188,Greenview Ave & Fullerton Ave,3,15,41.92533,-87.6658,In Service,1,IN_SERVICE,12,Greenview Ave & Fullerton Ave,,Chicago,60614,,,False,2019-02-02 09:14:49,K3_FULL,13295,True
id,stationName,availableDocks,totalDocks,latitude,longitude,statusValue,statusKey,status,availableBikes,stAddress1,stAddress2,city,postalCode,location,altitude,testStation,lastCommunicationTime,kioskType,landMark,is_renting
223,Clifton Ave & Armitage Ave,5,15,41.918216,-87.656936,In Service,1,IN_SERVICE,10,Clifton Ave & Armitage Ave,,Chicago,60614,,,False,2019-02-02 09:14:58,K3_FULL,13185,True
287,Franklin St & Monroe St,14,27,41.880317,-87.635185,In Service,1,IN_SERVICE,13,Franklin St & Monroe St,,Chicago,60606,,,False,2019-02-02 09:14:30,K3_FULL,13057,True
418,Ellis Ave & 53rd St,4,11,41.79933626261,-87.6009581145,In Service,1,IN_SERVICE,7,Ellis Ave & 53rd St,,Chicago,60615,,,False,2019-02-02 09:14:59,K3_FULL,15473,True
id,stationName,availableDocks,totalDocks,latitude,longitude,statusValue,statusKey,status,availableBikes,stAddress1,stAddress2,city,postalCode,location,altitude,testStation,lastCommunicationTime,kioskType,landMark,is_renting
192,Canal St & Adams St,10,47,41.879255,-87.639904,In Service,1,IN_SERVICE,37,Canal St & Adams St,,Chicago,60661,,,False,2019-02-02 09:14:51,K3_FULL,13011,True
id,stationName,availableDocks,totalDocks,latitude,longitude,statusValue,statusKey,status,availableBikes,stAddress1,stAddress2,city,postalCode,location,altitude,testStation,lastCommunicationTime,kioskType,landMark,is_renting
41,Federal St & Polk St,13,19,41.87207763285,-87.6295437729,In Service,1,IN_SERVICE,6,Federal St & Polk St,,Chicago,60605,,,False,2019-02-02 09:14:29,K3_FULL,15543,True
289,Wells St & Concord Ln,5,19,41.912133,-87.634656,In Service,1,IN_SERVICE,13,Wells St & Concord Ln,Wells St & Concord Ln,Chicago,60614,,,False,2019-02-02 09:14:47,K3_FULL,13182,True
id,stationName,availableDocks,totalDocks,latitude,longitude,statusValue,statusKey,status,availableBikes,stAddress1,stAddress2,city,postalCode,location,altitude,testStation,lastCommunicationTime,kioskType,landMark,is_renting
134,Peoria St & Jackson Blvd,6,19,41.877749,-87.649633,In Service,1,IN_SERVICE,13,Peoria St & Jackson Blvd,,Chicago,60607,,,False,2019-02-02 09:17:08,K3_FULL,13158,True
420,Ellis Ave & 55th St,16,19,41.79430062054,-87.6014497734,In Service,1,IN_SERVICE,3,Ellis Ave & 55th St,,Chicago,60637,,,False,2019-02-02 09:15:58,K3_FULL,15475,True
id,stationName,availableDocks,totalDocks,latitude,longitude,statusValue,statusKey,status,availableBikes,stAddress1,stAddress2,city,postalCode,location,altitude,testStation,lastCommunicationTime,kioskType,landMark,is_renting
383,Ashland Ave & Harrison St,15,23,41.874291,-87.667246,In Service,1,IN_SERVICE,8,Ashland Ave & Harrison St,,Chicago,60612,,,False,2019-02-02 09:15:29,K3_FULL,15669,True
id,stationName,availableDocks,totalDocks,latitude,longitude,statusValue,statusKey,status,availableBikes,stAddress1,stAddress2,city,postalCode,location,altitude,testStation,lastCommunicationTime,kioskType,landMark,is_renting
41,Federal St & Polk St,14,19,41.87207763285,-87.6295437729,In Service,1,IN_SERVICE,5,Federal St & Polk St,,Chicago,60605,,,False,2019-02-02 09:19:02,K3_FULL,15543,True
110,Dearborn St & Erie St,5,27,41.893992,-87.629318,In Service,1,IN_SERVICE,22,Dearborn St & Erie St,"
",Chicago,60654,,,False,2019-02-02 09:19:09,K3_FULL,13045,True
420,Ellis Ave & 55th St,17,19,41.79430062054,-87.6014497734,In Service,1,IN_SERVICE,2,Ellis Ave & 55th St,,Chicago,60637,,,False,2019-02-02 09:15:58,K3_FULL,15475,True
id,stationName,availableDocks,totalDocks,latitude,longitude,statusValue,statusKey,status,availableBikes,stAddress1,stAddress2,city,postalCode,location,altitude,testStation,lastCommunicationTime,kioskType,landMark,is_renting
69,Damen Ave & Pierce Ave,16,23,41.9093960065,-87.6776919292,In Service,1,IN_SERVICE,5,Damen Ave & Pierce Ave,,Chicago,60622,2002 W Pierce Ave,,False,2019-02-02 09:16:41,K3_FULL,13065,True
242,Damen Ave & Leland Ave,15,15,41.967094,-87.679028,In Service,1,IN_SERVICE,0,Damen Ave & Leland Ave,,Chicago ,60625,,,False,2019-02-02 09:20:33,K3_FULL,13093,True
491,Talman Ave & Addison St,10,15,41.9466358306,-87.694614758,In Service,1,IN_SERVICE,5,Talman Ave & Addison St,,Chicago,60618,,,False,2019-02-02 09:16:59,K3_FULL,15632,True
id,stationName,availableDocks,totalDocks,latitude,longitude,statusValue,statusKey,status,availableBikes,stAddress1,stAddress2,city,postalCode,location,altitude,testStation,lastCommunicationTime,kioskType,landMark,is_renting
106,State St & Pearson St,20,27,41.897448,-87.628722,In Service,1,IN_SERVICE,7,State St & Pearson St,,Chicago,60610,,,False,2019-02-02 09:17:16,K3_FULL,13014,True
id,stationName,availableDocks,totalDocks,latitude,longitude,statusValue,statusKey,status,availableBikes,stAddress1,stAddress2,city,postalCode,location,altitude,testStation,lastCommunicationTime,kioskType,landMark,is_renting
216,California Ave & Division St,7,15,41.903029,-87.697474,In Service,1,IN_SERVICE,8,California Ave & Division St,,Chicago,60622,,,False,2019-02-02 09:21:33,K3_FULL,13256,True
241,Morgan St & Polk St,16,19,41.871737,-87.65103,In Service,1,IN_SERVICE,3,Morgan St & Polk St,,Chicago ,60607,,,False,2019-02-02 09:21:37,K3_FULL,13168,True
id,stationName,availableDocks,totalDocks,latitude,longitude,statusValue,statusKey,status,availableBikes,stAddress1,stAddress2,city,postalCode,location,altitude,testStation,lastCommunicationTime,kioskType,landMark,is_renting
152,Lincoln Ave & Diversey Pkwy,11,15,41.932225,-87.658617,In Service,1,IN_SERVICE,4,Lincoln Ave & Diversey Pkwy,,Chicago ,60614,,,False,2019-02-02 09:22:15,K3_FULL,13226,True
194,Wabash Ave & Wacker Pl,11,19,41.886875,-87.62603,In Service,1,IN_SERVICE,8,Wabash Ave & Wacker Pl,,Chicago,60601,,,False,2019-02-02 09:21:32,K3_FULL,13339,True
241,Morgan St & Polk St,17,19,41.871737,-87.65103,In Service,1,IN_SERVICE,2,Morgan St & Polk St,,Chicago ,60607,,,False,2019-02-02 09:21:37,K3_FULL,13168,True
344,Ravenswood Ave & Lawrence Ave,44,47,41.96909,-87.674237,In Service,1,IN_SERVICE,3,Ravenswood Ave & Lawrence Ave,,Chicago,60640,,,False,2019-02-02 09:18:48,K3_FULL,13026,True
id,stationName,availableDocks,totalDocks,latitude,longitude,statusValue,statusKey,status,availableBikes,stAddress1,stAddress2,city,postalCode,location,altitude,testStation,lastCommunicationTime,kioskType,landMark,is_renting
